Código do Município (IBGE);Município;Ano;População Total Urbana;Volume de esgoto produzido - 1000 m³;Volume de esgotos coletado - 1000 m³;Volume de esgotos tratado - 1000 m³
5216908.0;Pilar de Goiás;1993;4232;200.81;0.0;0.0
5217104.0;Piracanjuba;1993;20347;965.47;0.0;0.0
5217203.0;Piranhas;1993;11824;561.05;0.0;0.0
5217302.0;Pirenópolis;1993;22103;1048.79;0.0;0.0
5217401.0;Pires do Rio;1993;20482;971.87;0.0;0.0
5217609.0;Planaltina;1993;38625;1832.76;0.0;0.0
5217708.0;Pontalina;1993;13992;663.92;0.0;0.0
5218003.0;Porangatu;1993;38025;1804.29;0.0;0.0
5218052.0;Porteirão;1993;0;0.0;0.0;0.0
5218102.0;Portelândia;1993;2858;135.61;0.0;0.0
5218300.0;Posse;1993;22595;1072.13;0.0;0.0
5218391.0;Professor Jamil;1993;2559;121.42;0.0;0.0
5218508.0;Quirinópolis;1993;31723;1505.26;0.0;0.0
5218607.0;Rialma;1993;8226;390.32;0.0;0.0
5218706.0;Rianápolis;1993;3954;187.62;0.0;0.0
5218789.0;Rio Quente;1993;729;34.59;0.0;0.0
5218805.0;Rio Verde;1993;86404;4099.87;0.0;0.0
5218904.0;Rubiataba;1993;15019;712.65;0.0;0.0
5219001.0;Sanclerlândia;1993;6457;306.38;0.0;0.0
5219100.0;Santa Bárbara de Goiás;1993;3609;171.25;0.0;0.0
5219209.0;Santa Cruz de Goiás;1993;3005;142.59;0.0;0.0
5219258.0;Santa Fé de Goiás;1993;3158;149.85;0.0;0.0
5219308.0;Santa Helena de Goiás;1993;31842;1510.9;0.0;0.0
5219357.0;Santa Isabel;1993;3386;160.67;0.0;0.0
5219407.0;Santa Rita do Araguaia;1993;4179;198.29;0.0;0.0
5219456.0;Santa Rita do Novo Destino;1993;0;0.0;0.0;0.0
5219506.0;Santa Rosa de Goiás;1993;3570;169.4;0.0;0.0
5219605.0;Santa Tereza de Goiás;1993;4574;217.04;0.0;0.0
5219704.0;Santa Terezinha de Goiás;1993;15874;753.22;0.0;0.0
5219712.0;Santo Antônio da Barra;1993;3138;148.9;0.0;0.0
5219738.0;Santo Antônio de Goiás;1993;1893;89.82;0.0;0.0
5219753.0;Santo Antônio do Descoberto;1993;34116;1618.8;0.0;0.0
5219803.0;São Domingos;1993;9535;452.44;0.0;0.0
5219902.0;São Francisco de Goiás;1993;5272;250.16;0.0;0.0
5220009.0;São João d'Aliança;1993;4716;223.77;0.0;0.0
5220058.0;São João da Paraúna;1993;1636;77.63;0.0;0.0
0.0;São Luis de Montes Belos;1993;22538;1069.43;0.0;0.0
5220157.0;São Luiz do Norte;1993;3933;186.62;0.0;0.0
5220207.0;São Miguel do Araguaia;1993;17254;818.7;0.0;0.0
5220264.0;São Miguel do Passa Quatro;1993;2599;123.32;0.0;0.0
5220280.0;São Patrício;1993;0;0.0;0.0;0.0
5220405.0;São Simão;1993;9969;473.03;0.0;0.0
5220454.0;Senador Canedo;1993;22967;1089.78;0.0;0.0
5220504.0;Serranópolis;1993;7481;354.97;0.0;0.0
5220603.0;Silvânia;1993;16315;774.15;0.0;0.0
5220686.0;Simolândia;1993;5272;250.16;0.0;0.0
5220702.0;Sítio d'Abadia;1993;2491;118.2;0.0;0.0
5221007.0;Taquaral de Goiás;1993;3555;168.68;0.0;0.0
5221080.0;Teresina de Goiás;1993;1265;60.02;0.0;0.0
5221197.0;Terezópolis de Goiás;1993;3316;157.34;0.0;0.0
5221304.0;Três Ranchos;1993;2048;97.18;0.0;0.0
5221403.0;Trindade;1993;51951;2465.07;0.0;0.0
5221452.0;Trombas;1993;3521;167.07;0.0;0.0
5221502.0;Turvânia;1993;4705;223.25;0.0;0.0
5221551.0;Turvelândia;1993;2185;103.68;0.0;0.0
5221577.0;Uirapuru;1993;2760;130.96;0.0;0.0
5221601.0;Uruaçu;1993;32599;1546.82;0.0;0.0
5221700.0;Uruana;1993;12699;602.57;0.0;0.0
5221809.0;Urutaí;1993;2469;117.15;0.0;0.0
5221858.0;Valparaíso de Goiás;1993;0;0.0;0.0;0.0
5221908.0;Varjão;1993;2983;141.54;0.0;0.0
5222005.0;Vianópolis;1993;8369;397.11;0.0;0.0
5222054.0;Vicentinópolis;1993;4948;234.78;0.0;0.0
5222203.0;Vila Boa;1993;2728;129.44;0.0;0.0
5222302.0;Vila Propício;1993;0;0.0;0.0;0.0
5200050.0;Abadia de Goiás;1994;0;0.0;0.0;0.0
5200100.0;Abadiânia;1994;8536;405.03;0.0;0.0
5200134.0;Acreúna;1994;13877;658.46;0.0;0.0
5200159.0;Adelândia;1994;2123;100.74;0.0;0.0
5200175.0;Água Fria de Goiás;1994;3617;171.63;0.0;0.0
5200209.0;Água Limpa;1994;1660;78.77;0.0;0.0
5200258.0;Águas Lindas de Goiás;1994;0;0.0;0.0;0.0
5200308.0;Alexânia;1994;16259;771.49;0.0;0.0
5200506.0;Aloândia;1994;1707;81.0;0.0;0.0
5200555.0;Alto Horizonte;1994;1929;91.53;0.0;0.0
5200605.0;Alto Paraíso de Goiás;1994;4043;191.84;0.0;0.0
5200803.0;Alvorada do Norte;1994;6890;326.93;0.0;0.0
5200829.0;Amaralina;1994;0;0.0;0.0;0.0
5200852.0;Americano do Brasil;1994;4343;206.08;0.0;0.0
5200902.0;Amorinópolis;1994;3810;180.78;0.0;0.0
5201108.0;Anápolis;1994;229376;10883.89;0.0;0.0
5201207.0;Anhanguera;1994;808;38.34;0.0;0.0
5201306.0;Anicuns;1994;16531;784.4;0.0;0.0
5201405.0;Aparecida de Goiânia;1994;191465;9085.01;0.0;0.0
5201454.0;Aparecida do Rio Doce;1994;1761;83.56;0.0;0.0
5201504.0;Aporé;1994;3192;151.46;0.0;0.0
5201603.0;Araçu;1994;3298;156.49;0.0;0.0
5201702.0;Aragarças;1994;13398;635.74;0.0;0.0
5201801.0;Aragoiânia;1994;4734;224.63;0.0;0.0
5202155.0;Araguapaz;1994;6872;326.08;0.0;0.0
5202353.0;Arenópolis;1994;3568;169.3;0.0;0.0
5202502.0;Aruanã;1994;4733;224.58;0.0;0.0
5202601.0;Aurilândia;1994;3670;174.14;0.0;0.0
5202809.0;Avelinópolis;1994;2001;94.95;0.0;0.0
5203104.0;Baliza;1994;3979;188.8;0.0;0.0
5203203.0;Barro Alto;1994;8600;408.07;0.0;0.0
5203302.0;Bela Vista de Goiás;1994;14390;682.81;0.0;0.0
5203401.0;Bom Jardim de Goiás;1994;7445;353.27;0.0;0.0
5203500.0;Bom Jesus de Goiás;1994;12912;612.67;0.0;0.0
5203559.0;Bonfinópolis;1994;3211;152.36;0.0;0.0
5203575.0;Bonópolis;1994;0;0.0;0.0;0.0
5203609.0;Brazabrantes;1994;2119;100.55;0.0;0.0
5203807.0;Britânia;1994;4518;214.38;0.0;0.0
5203906.0;Buriti Alegre;1994;7837;371.87;0.0;0.0
5203939.0;Buriti de Goiás;1994;1780;84.46;0.0;0.0
5203962.0;Buritinópolis;1994;2976;141.21;0.0;0.0
5204003.0;Cabeceiras;1994;6232;295.71;0.0;0.0
5204102.0;Cachoeira Alta;1994;7460;353.98;0.0;0.0
5204201.0;Cachoeira de Goiás;1994;1335;63.35;0.0;0.0
5204250.0;Cachoeira Dourada;1994;7925;376.04;0.0;0.0
5204300.0;Caçu;1994;10195;483.75;0.0;0.0
5204409.0;Caiapônia;1994;12064;572.44;0.0;0.0
5204508.0;Caldas Novas;1994;23847;1131.54;0.0;0.0
5204557.0;Caldazinha;1994;1813;86.03;0.0;0.0
5204607.0;Campestre de Goiás;1994;2069;98.17;0.0;0.0
5204656.0;Campinaçu;1994;3857;183.01;0.0;0.0
5204706.0;Campinorte;1994;7497;355.73;0.0;0.0
5204805.0;Campo Alegre de Goiás;1994;4126;195.78;0.0;0.0
5204854.0;Campo Limpo de Goiás;1994;0;0.0;0.0;0.0
5204904.0;Campos Belos;1994;14555;690.63;0.0;0.0
5204953.0;Campos Verdes;1994;16433;779.75;0.0;0.0
5205000.0;Carmo do Rio Verde;1994;9345;443.42;0.0;0.0
5205059.0;Castelândia;1994;3071;145.72;0.0;0.0
5205109.0;Catalão;1994;53821;2553.81;0.0;0.0
5205208.0;Caturaí;1994;3846;182.49;0.0;0.0
5205307.0;Cavalcante;1994;7405;351.37;0.0;0.0
5205406.0;Ceres;1994;20769;985.49;0.0;0.0
5205455.0;Cezarina;1994;5538;262.78;0.0;0.0
5205471.0;Chapadão do Céu;1994;1608;76.3;0.0;0.0
5205497.0;Cidade Ocidental;1994;30199;1432.94;0.0;0.0
5205513.0;Cocalzinho de Goiás;1994;9311;441.81;0.0;0.0
5205521.0;Colinas do Sul;1994;3340;158.48;0.0;0.0
5205703.0;Córrego do Ouro;1994;2818;133.71;0.0;0.0
5205802.0;Corumbá de Goiás;1994;8362;396.78;0.0;0.0
5205901.0;Corumbaíba;1994;4757;225.72;0.0;0.0
5206206.0;Cristalina;1994;24615;1167.98;0.0;0.0
5206305.0;Cristianópolis;1994;2302;109.23;0.0;0.0
5206404.0;Crixás;1994;17995;853.86;0.0;0.0
5206503.0;Cromínia;1994;3087;146.48;0.0;0.0
5206602.0;Cumari;1994;2470;117.2;0.0;0.0
5206701.0;Damianópolis;1994;3337;158.34;0.0;0.0
5206800.0;Damolândia;1994;2412;114.45;0.0;0.0
5206909.0;Davinópolis;1994;1814;86.07;0.0;0.0
5207105.0;Diorama;1994;2259;107.19;0.0;0.0
5208301.0;Divinópolis de Goiás;1994;4676;221.88;0.0;0.0
5207253.0;Doverlândia;1994;9957;472.46;0.0;0.0
5207352.0;Edealina;1994;3894;184.77;0.0;0.0
5207402.0;Edéia;1994;8067;382.78;0.0;0.0
5207501.0;Estrela do Norte;1994;3151;149.51;0.0;0.0
5207535.0;Faina;1994;6938;329.21;0.0;0.0
5207600.0;Fazenda Nova;1994;6212;294.76;0.0;0.0
5207808.0;Firminópolis;1994;8747;415.05;0.0;0.0
5207907.0;Flores de Goiás;1994;4889;231.98;0.0;0.0
5208004.0;Formosa;1994;59366;2816.92;0.0;0.0
5208103.0;Formoso;1994;5299;251.44;0.0;0.0
5208152.0;Gameleira de Goiás;1994;0;0.0;0.0;0.0
5208400.0;Goianápolis;1994;7052;334.62;0.0;0.0
5208509.0;Goiandira;1994;4796;227.57;0.0;0.0
5208608.0;Goianésia;1994;42973;2039.07;0.0;0.0
5208707.0;Goiânia;1994;879086;41712.63;0.0;0.0
5208806.0;Goianira;1994;10634;504.58;0.0;0.0
5208905.0;Goiás;1994;25226;1196.97;0.0;0.0
5209101.0;Goiatuba;1994;30384;1441.72;0.0;0.0
5209150.0;Gouvelândia;1994;3559;168.87;0.0;0.0
5209200.0;Guapó;1994;10986;521.29;0.0;0.0
5209291.0;Guaraíta;1994;2477;117.53;0.0;0.0
5209408.0;Guarani de Goiás;1994;5410;256.7;0.0;0.0
5209457.0;Guarinos;1994;3452;163.8;0.0;0.0
5209606.0;Heitoraí;1994;2588;122.8;0.0;0.0
5209705.0;Hidrolândia;1994;9559;453.57;0.0;0.0
5209804.0;Hidrolina;1994;4528;214.85;0.0;0.0
5209903.0;Iaciara;1994;9051;429.47;0.0;0.0
5209937.0;Inaciolândia;1994;4638;220.07;0.0;0.0
5209952.0;Indiara;1994;9596;455.33;0.0;0.0
5210000.0;Inhumas;1994;35904;1703.64;0.0;0.0
5210109.0;Ipameri;1994;18880;895.86;0.0;0.0
5210158.0;Ipiranga de Goiás;1994;0;0.0;0.0;0.0
5210208.0;Iporá;1994;27782;1318.26;0.0;0.0
5210307.0;Israelândia;1994;2875;136.42;0.0;0.0
5210406.0;Itaberaí;1994;22338;1059.94;0.0;0.0
5210562.0;Itaguari;1994;3514;166.74;0.0;0.0
5210604.0;Itaguaru;1994;5550;263.35;0.0;0.0
5210802.0;Itajá;1994;5486;260.31;0.0;0.0
5210901.0;Itapaci;1994;11794;559.63;0.0;0.0
5211008.0;Itapirapuã;1994;7848;372.39;0.0;0.0
5211206.0;Itapuranga;1994;25865;1227.29;0.0;0.0
5211305.0;Itarumã;1994;5329;252.86;0.0;0.0
5211404.0;Itauçu;1994;7523;356.97;0.0;0.0
5211503.0;Itumbiara;1994;69788;3311.44;0.0;0.0
5211602.0;Ivolândia;1994;2583;122.56;0.0;0.0
5211701.0;Jandaia;1994;5784;274.45;0.0;0.0
5211800.0;Jaraguá;1994;24597;1167.13;0.0;0.0
5211909.0;Jataí;1994;58616;2781.33;0.0;0.0
5212006.0;Jaupaci;1994;2934;139.22;0.0;0.0
5212055.0;Jesúpolis;1994;1815;86.12;0.0;0.0
5212105.0;Joviânia;1994;5842;277.2;0.0;0.0
5212204.0;Jussara;1994;19573;928.74;0.0;0.0
5212253.0;Lagoa Santa;1994;0;0.0;0.0;0.0
5212303.0;Leopoldo de Bulhões;1994;7191;341.21;0.0;0.0
5212501.0;Luziânia;1994;185995;8825.46;0.0;0.0
5212600.0;Mairipotaba;1994;2380;112.93;0.0;0.0
5212709.0;Mambaí;1994;3847;182.54;0.0;0.0
5212808.0;Mara Rosa;1994;14200;673.79;0.0;0.0
5212907.0;Marzagão;1994;1357;64.39;0.0;0.0
5212956.0;Matrinchã;1994;3599;170.77;0.0;0.0
5213004.0;Maurilândia;1994;7137;338.65;0.0;0.0
5213053.0;Mimoso de Goiás;1994;3213;152.46;0.0;0.0
5213087.0;Minaçu;1994;30214;1433.65;0.0;0.0
5213103.0;Mineiros;1994;30742;1458.71;0.0;0.0
5213400.0;Moiporá;1994;1931;91.63;0.0;0.0
5213509.0;Monte Alegre de Goiás;1994;7426;352.36;0.0;0.0
5213707.0;Montes Claros de Goiás;1994;7326;347.62;0.0;0.0
5213756.0;Montividiu;1994;5206;247.02;0.0;0.0
5213772.0;Montividiu do Norte;1994;2119;100.55;0.0;0.0
5213806.0;Morrinhos;1994;29593;1404.19;0.0;0.0
5213855.0;Morro Agudo de Goiás;1994;2165;102.73;0.0;0.0
5213905.0;Mossâmedes;1994;6071;288.07;0.0;0.0
5214002.0;Mozarlândia;1994;9395;445.79;0.0;0.0
5214051.0;Mundo Novo;1994;4892;232.13;0.0;0.0
5214101.0;Mutunópolis;1994;3496;165.89;0.0;0.0
5214408.0;Nazário;1994;5810;275.68;0.0;0.0
5214507.0;Nerópolis;1994;12662;600.81;0.0;0.0
5214606.0;Niquelândia;1994;38134;1809.46;0.0;0.0
5214705.0;Nova América;1994;1732;82.18;0.0;0.0
5214804.0;Nova Aurora;1994;1648;78.2;0.0;0.0
5214838.0;Nova Crixás;1994;10823;513.55;0.0;0.0
5214861.0;Nova Glória;1994;7374;349.9;0.0;0.0
5214879.0;Nova Iguaçu de Goiás;1994;3007;142.68;0.0;0.0
5214903.0;Nova Roma;1994;4387;208.16;0.0;0.0
5215009.0;Nova Veneza;1994;4470;212.1;0.0;0.0
5215207.0;Novo Brasil;1994;4286;203.37;0.0;0.0
5215231.0;Novo Gama;1994;0;0.0;0.0;0.0
5215256.0;Novo Planalto;1994;4236;201.0;0.0;0.0
5215306.0;Orizona;1994;11324;537.32;0.0;0.0
5215405.0;Ouro Verde de Goiás;1994;3962;188.0;0.0;0.0
5215504.0;Ouvidor;1994;3445;163.47;0.0;0.0
5215603.0;Padre Bernardo;1994;16287;772.82;0.0;0.0
5215652.0;Palestina de Goiás;1994;2720;129.06;0.0;0.0
5215702.0;Palmeiras de Goiás;1994;14952;709.47;0.0;0.0
5215801.0;Palmelo;1994;1975;93.71;0.0;0.0
5215900.0;Palminópolis;1994;3110;147.57;0.0;0.0
5216007.0;Panamá;1994;2143;101.69;0.0;0.0
5216304.0;Paranaiguara;1994;6972;330.82;0.0;0.0
5216403.0;Paraúna;1994;8525;404.51;0.0;0.0
5216452.0;Perolândia;1994;1344;63.77;0.0;0.0
5216809.0;Petrolina de Goiás;1994;9313;441.9;0.0;0.0
5216908.0;Pilar de Goiás;1994;4168;197.77;0.0;0.0
5217104.0;Piracanjuba;1994;20383;967.17;0.0;0.0
5217203.0;Piranhas;1994;11942;566.65;0.0;0.0
5217302.0;Pirenópolis;1994;21868;1037.64;0.0;0.0
5217401.0;Pires do Rio;1994;20709;982.64;0.0;0.0
5217609.0;Planaltina;1994;39682;1882.91;0.0;0.0
5217708.0;Pontalina;1994;14016;665.06;0.0;0.0
5218003.0;Porangatu;1994;38448;1824.36;0.0;0.0
5218052.0;Porteirão;1994;0;0.0;0.0;0.0
5218102.0;Portelândia;1994;2918;138.46;0.0;0.0
5218300.0;Posse;1994;23214;1101.5;0.0;0.0
5218391.0;Professor Jamil;1994;2564;121.66;0.0;0.0
5218508.0;Quirinópolis;1994;32075;1521.96;0.0;0.0
5218607.0;Rialma;1994;8308;394.21;0.0;0.0
5218706.0;Rianápolis;1994;3991;189.37;0.0;0.0
5218789.0;Rio Quente;1994;716;33.97;0.0;0.0
5218805.0;Rio Verde;1994;88771;4212.18;0.0;0.0
5218904.0;Rubiataba;1994;14998;711.66;0.0;0.0
5219001.0;Sanclerlândia;1994;6375;302.49;0.0;0.0
5219100.0;Santa Bárbara de Goiás;1994;3643;172.86;0.0;0.0
5219209.0;Santa Cruz de Goiás;1994;3033;143.92;0.0;0.0
5219258.0;Santa Fé de Goiás;1994;3147;149.33;0.0;0.0
5219308.0;Santa Helena de Goiás;1994;32714;1552.28;0.0;0.0
5219357.0;Santa Isabel;1994;3330;158.01;0.0;0.0
5219407.0;Santa Rita do Araguaia;1994;4219;200.19;0.0;0.0
5219456.0;Santa Rita do Novo Destino;1994;0;0.0;0.0;0.0
5219506.0;Santa Rosa de Goiás;1994;3558;168.83;0.0;0.0
5219605.0;Santa Tereza de Goiás;1994;4558;216.28;0.0;0.0
5219704.0;Santa Terezinha de Goiás;1994;16309;773.86;0.0;0.0
5219712.0;Santo Antônio da Barra;1994;3224;152.98;0.0;0.0
5219738.0;Santo Antônio de Goiás;1994;1938;91.96;0.0;0.0
5219753.0;Santo Antônio do Descoberto;1994;35051;1663.17;0.0;0.0
5219803.0;São Domingos;1994;9630;456.94;0.0;0.0
5219902.0;São Francisco de Goiás;1994;5205;246.98;0.0;0.0
5220009.0;São João d'Aliança;1994;4760;225.86;0.0;0.0
5220058.0;São João da Paraúna;1994;1609;76.35;0.0;0.0
0.0;São Luis de Montes Belos;1994;22506;1067.91;0.0;0.0
5220157.0;São Luiz do Norte;1994;4013;190.42;0.0;0.0
5220207.0;São Miguel do Araguaia;1994;17230;817.56;0.0;0.0
5220264.0;São Miguel do Passa Quatro;1994;2623;124.46;0.0;0.0
5220280.0;São Patrício;1994;0;0.0;0.0;0.0
5220405.0;São Simão;1994;9947;471.99;0.0;0.0
5220454.0;Senador Canedo;1994;23596;1119.63;0.0;0.0
5220504.0;Serranópolis;1994;7658;363.37;0.0;0.0
5220603.0;Silvânia;1994;16344;775.52;0.0;0.0
5220686.0;Simolândia;1994;5378;255.19;0.0;0.0
5220702.0;Sítio d'Abadia;1994;2494;118.34;0.0;0.0
5221007.0;Taquaral de Goiás;1994;3501;166.12;0.0;0.0
5221080.0;Teresina de Goiás;1994;1277;60.59;0.0;0.0
5221197.0;Terezópolis de Goiás;1994;3394;161.05;0.0;0.0
5221304.0;Três Ranchos;1994;2052;97.37;0.0;0.0
5221403.0;Trindade;1994;53374;2532.6;0.0;0.0
5221452.0;Trombas;1994;3468;164.56;0.0;0.0
5221502.0;Turvânia;1994;4633;219.84;0.0;0.0
5221551.0;Turvelândia;1994;2177;103.3;0.0;0.0
5221577.0;Uirapuru;1994;2790;132.39;0.0;0.0
5221601.0;Uruaçu;1994;33491;1589.15;0.0;0.0
5221700.0;Uruana;1994;12824;608.5;0.0;0.0
5221809.0;Urutaí;1994;2428;115.21;0.0;0.0
5221858.0;Valparaíso de Goiás;1994;0;0.0;0.0;0.0
5221908.0;Varjão;1994;2934;139.22;0.0;0.0
5222005.0;Vianópolis;1994;8452;401.05;0.0;0.0
5222054.0;Vicentinópolis;1994;5049;239.58;0.0;0.0
5222203.0;Vila Boa;1994;2803;133.0;0.0;0.0
5222302.0;Vila Propício;1994;0;0.0;0.0;0.0
5200050.0;Abadia de Goiás;1995;0;0.0;0.0;0.0
5200100.0;Abadiânia;1995;8552;405.79;0.0;0.0
5200134.0;Acreúna;1995;14238;675.59;0.0;0.0
5200159.0;Adelândia;1995;2127;100.93;0.0;0.0
5200175.0;Água Fria de Goiás;1995;3625;172.01;0.0;0.0
5200209.0;Água Limpa;1995;1633;77.49;0.0;0.0
5200258.0;Águas Lindas de Goiás;1995;0;0.0;0.0;0.0
5200308.0;Alexânia;1995;16681;791.51;0.0;0.0
5200506.0;Aloândia;1995;1679;79.67;0.0;0.0
5200555.0;Alto Horizonte;1995;1927;91.44;0.0;0.0
5200605.0;Alto Paraíso de Goiás;1995;4121;195.54;0.0;0.0
5200803.0;Alvorada do Norte;1995;6956;330.06;0.0;0.0
5200829.0;Amaralina;1995;0;0.0;0.0;0.0
5200852.0;Americano do Brasil;1995;4329;205.41;0.0;0.0
5200902.0;Amorinópolis;1995;3753;178.08;0.0;0.0
5201108.0;Anápolis;1995;233410;11075.3;0.0;0.0
5201207.0;Anhanguera;1995;815;38.67;0.0;0.0
5201306.0;Anicuns;1995;16559;785.72;0.0;0.0
5201405.0;Aparecida de Goiânia;1995;200699;9523.17;0.0;0.0
5201454.0;Aparecida do Rio Doce;1995;1781;84.51;0.0;0.0
5201504.0;Aporé;1995;3254;154.4;0.0;0.0
5201603.0;Araçu;1995;3287;155.97;0.0;0.0
5201702.0;Aragarças;1995;13699;650.02;0.0;0.0
5201801.0;Aragoiânia;1995;4826;228.99;0.0;0.0
5202155.0;Araguapaz;1995;6938;329.21;0.0;0.0
5202353.0;Arenópolis;1995;3514;166.74;0.0;0.0
5202502.0;Aruanã;1995;4825;228.95;0.0;0.0
5202601.0;Aurilândia;1995;3614;171.48;0.0;0.0
5202809.0;Avelinópolis;1995;1969;93.43;0.0;0.0
5203104.0;Baliza;1995;4057;192.5;0.0;0.0
5203203.0;Barro Alto;1995;8491;402.9;0.0;0.0
5203302.0;Bela Vista de Goiás;1995;14543;690.07;0.0;0.0
5203401.0;Bom Jardim de Goiás;1995;7516;356.63;0.0;0.0
5203500.0;Bom Jesus de Goiás;1995;13036;618.56;0.0;0.0
5203559.0;Bonfinópolis;1995;3275;155.4;0.0;0.0
5203575.0;Bonópolis;1995;0;0.0;0.0;0.0
5203609.0;Brazabrantes;1995;2122;100.69;0.0;0.0
5203807.0;Britânia;1995;4605;218.51;0.0;0.0
5203906.0;Buriti Alegre;1995;7820;371.06;0.0;0.0
5203939.0;Buriti de Goiás;1995;1758;83.42;0.0;0.0
5203962.0;Buritinópolis;1995;3043;144.39;0.0;0.0
5204003.0;Cabeceiras;1995;6353;301.45;0.0;0.0
5204102.0;Cachoeira Alta;1995;7366;349.52;0.0;0.0
5204201.0;Cachoeira de Goiás;1995;1347;63.92;0.0;0.0
5204250.0;Cachoeira Dourada;1995;8002;379.69;0.0;0.0
5204300.0;Caçu;1995;10212;484.56;0.0;0.0
5204409.0;Caiapônia;1995;11912;565.22;0.0;0.0
5204508.0;Caldas Novas;1995;24466;1160.91;0.0;0.0
5204557.0;Caldazinha;1995;1833;86.98;0.0;0.0
5204607.0;Campestre de Goiás;1995;2063;97.89;0.0;0.0
5204656.0;Campinaçu;1995;3799;180.26;0.0;0.0
5204706.0;Campinorte;1995;7510;356.35;0.0;0.0
5204805.0;Campo Alegre de Goiás;1995;4135;196.21;0.0;0.0
5204854.0;Campo Limpo de Goiás;1995;0;0.0;0.0;0.0
5204904.0;Campos Belos;1995;14933;708.57;0.0;0.0
5204953.0;Campos Verdes;1995;16860;800.01;0.0;0.0
5205000.0;Carmo do Rio Verde;1995;9361;444.18;0.0;0.0
5205059.0;Castelândia;1995;3152;149.56;0.0;0.0
5205109.0;Catalão;1995;55220;2620.19;0.0;0.0
5205208.0;Caturaí;1995;3881;184.15;0.0;0.0
5205307.0;Cavalcante;1995;7418;351.98;0.0;0.0
5205406.0;Ceres;1995;20804;987.15;0.0;0.0
5205455.0;Cezarina;1995;5645;267.86;0.0;0.0
5205471.0;Chapadão do Céu;1995;1639;77.77;0.0;0.0
5205497.0;Cidade Ocidental;1995;31420;1490.88;0.0;0.0
5205513.0;Cocalzinho de Goiás;1995;9299;441.24;0.0;0.0
5205521.0;Colinas do Sul;1995;3407;161.66;0.0;0.0
5205703.0;Córrego do Ouro;1995;2772;131.53;0.0;0.0
5205802.0;Corumbá de Goiás;1995;8350;396.21;0.0;0.0
5205901.0;Corumbaíba;1995;4686;222.35;0.0;0.0
5206206.0;Cristalina;1995;25255;1198.35;0.0;0.0
5206305.0;Cristianópolis;1995;2348;111.41;0.0;0.0
5206404.0;Crixás;1995;18188;863.02;0.0;0.0
5206503.0;Cromínia;1995;3092;146.72;0.0;0.0
5206602.0;Cumari;1995;2430;115.3;0.0;0.0
5206701.0;Damianópolis;1995;3342;158.58;0.0;0.0
5206800.0;Damolândia;1995;2434;115.49;0.0;0.0
5206909.0;Davinópolis;1995;1785;84.7;0.0;0.0
5207105.0;Diorama;1995;2222;105.43;0.0;0.0
5208301.0;Divinópolis de Goiás;1995;4717;223.82;0.0;0.0
5207253.0;Doverlândia;1995;10182;483.14;0.0;0.0
5207352.0;Edealina;1995;3970;188.38;0.0;0.0
5207402.0;Edéia;1995;8050;381.97;0.0;0.0
5207501.0;Estrela do Norte;1995;3179;150.84;0.0;0.0
5207535.0;Faina;1995;6851;325.08;0.0;0.0
5207600.0;Fazenda Nova;1995;6134;291.06;0.0;0.0
5207808.0;Firminópolis;1995;8728;414.14;0.0;0.0
5207907.0;Flores de Goiás;1995;4984;236.49;0.0;0.0
5208004.0;Formosa;1995;60908;2890.08;0.0;0.0
5208103.0;Formoso;1995;5218;247.59;0.0;0.0
5208152.0;Gameleira de Goiás;1995;0;0.0;0.0;0.0
5208400.0;Goianápolis;1995;7211;342.16;0.0;0.0
5208509.0;Goiandira;1995;4780;226.81;0.0;0.0
5208608.0;Goianésia;1995;44090;2092.07;0.0;0.0
5208707.0;Goiânia;1995;893225;42383.53;0.0;0.0
5208806.0;Goianira;1995;10873;515.92;0.0;0.0
5208905.0;Goiás;1995;25269;1199.01;0.0;0.0
5209101.0;Goiatuba;1995;30709;1457.14;0.0;0.0
5209150.0;Gouvelândia;1995;3505;166.31;0.0;0.0
5209200.0;Guapó;1995;11092;526.32;0.0;0.0
5209291.0;Guaraíta;1995;2482;117.77;0.0;0.0
5209408.0;Guarani de Goiás;1995;5514;261.64;0.0;0.0
5209457.0;Guarinos;1995;3483;165.27;0.0;0.0
5209606.0;Heitoraí;1995;2547;120.86;0.0;0.0
5209705.0;Hidrolândia;1995;9651;457.94;0.0;0.0
5209804.0;Hidrolina;1995;4539;215.38;0.0;0.0
5209903.0;Iaciara;1995;9138;433.6;0.0;0.0
5209937.0;Inaciolândia;1995;4687;222.4;0.0;0.0
5209952.0;Indiara;1995;9812;465.58;0.0;0.0
5210000.0;Inhumas;1995;36289;1721.91;0.0;0.0
5210109.0;Ipameri;1995;18913;897.42;0.0;0.0
5210158.0;Ipiranga de Goiás;1995;0;0.0;0.0;0.0
5210208.0;Iporá;1995;28079;1332.35;0.0;0.0
5210307.0;Israelândia;1995;2829;134.24;0.0;0.0
5210406.0;Itaberaí;1995;22307;1058.47;0.0;0.0
5210562.0;Itaguari;1995;3462;164.27;0.0;0.0
5210604.0;Itaguaru;1995;5467;259.41;0.0;0.0
5210802.0;Itajá;1995;5469;259.5;0.0;0.0
5210901.0;Itapaci;1995;11908;565.03;0.0;0.0
5211008.0;Itapirapuã;1995;7749;367.69;0.0;0.0
5211206.0;Itapuranga;1995;25909;1229.38;0.0;0.0
5211305.0;Itarumã;1995;5341;253.43;0.0;0.0
5211404.0;Itauçu;1995;7429;352.51;0.0;0.0
